sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score,Global_Gap,HPI_global
"According to [579], the proposed method underperforms when applied to real-world scenarios. Various datasets were analyzed to assess the generalizability of the model. Cross-validation was performed to enhance the robustness of the conclusions. Further studies are required to address the identified shortcomings.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0415,42,0,0,0.0508474576271186,[,0.0093474576271185,0.828125,. ,0.786625,0.1034482758620689,],0.0619482758620689,0.0508474576271186,[,0.0093474576271186,0.0526315789473684, [,0.0111315789473684,0.0909090909090909,"],",0.0494090909090909,0,0,0,0,0,0,0.0,0.0151432551201991,-1.7859909742871842,0.058201809001724,0.0400302887860469,0.0107181698723174,0.0476984619540195,0.030270334928229652,0.060263680206781405
"In [42], the authors propose a framework for using genetic algorithms to optimize energy efficiency. Despite their claims, the lack of a comparative analysis with existing optimization techniques and the reliance on synthetic data significantly weaken the validity of their conclusions.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0105,41,1,0,0.4042553191489361,Despite ,0.3937553191489361,0.0769230769230769,the ,0.0664230769230769,0.0408163265306122,[,0.0303163265306122,0.0425531914893617,[,0.0320531914893617,0.0425531914893617, [,0.0320531914893617,0.0217391304347826,In,0.0112391304347826,0,0,0,0,0,0,0.5,1.186803575814254,0.3195388215920439,0.0836798637143297,0.6141847722987068,0.3166518623849081,-0.0813440770581617,0.0320531914893617,0.4081038251982637
"Kyriakou et al. [52] used methane as a feedstock and produced hydrogen over a Ni-composite anode. Hydrogen was purified through a BaZrO3-based electrolyte, and ammonia was synthesized over a VN-based cathode. 5%–14% of the pumped protons were converted to ammonia.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0606,40,0,1,0.9866666666666668,.,0.9260666666666668,0.0,Ky,0.0606,0.1492537313432835,] ,0.0886537313432835,0.0666666666666666,et ,0.0060666666666666,0.1142857142857142, [,0.0536857142857142,0.1159420289855072, [,0.0553420289855072,0,0,0,0,0,0,0.0,4.090497065754217,0.879683885144394,1.6466226851301615,2.358550853753268,1.6761314519177926,0.68836441213075,0.0579710144927536,1.6904731290928339
"AI-driven automation powered by deep learning is raising debates about the potential risks of excessive dependence on technology [3607]. Furthermore, researchers are actively seeking ways to address these limitations. The unpredictable behavior of some AI models adds another layer of complexity to their deployment. Future research will likely focus on reducing the risks associated with deep learning-based automation.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3071,58,1,1,0.0142857142857142,AI,0.2928142857142858,0.2361111111111111,excessive ,0.0709888888888888,0.8450704225352113,reducing ,0.5379704225352113,0.2857142857142857,technology ,0.0213857142857142,0.2957746478873239, [,0.011325352112676,0.4328358208955223, seeking,0.1257358208955223,0,0,0,0,0,0,0.5,3.613507101823117,1.3264454038037456,2.1239628865424867,2.9010720102927,1.9211333612522428,0.6641269589319665,0.09836235489220554,2.1151769536180156
"Additionally, [125] describes innovative technologies for water consumption monitoring that employ wireless systems and optical sensors, which can be integrated with ML to optimize water consumption and management.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0654,28,0,1,0.1764705882352941,describes ,0.1110705882352941,0.5882352941176471,which ,0.5228352941176471,0.1470588235294117,] ,0.0816588235294117,0.1470588235294117,] ,0.0816588235294117,0.2285714285714285, describes,0.1631714285714285,0.1212121212121212,125,0.0558121212121212,0,0,0,0,0,0,0.0,2.770170830538898,-0.1697972059614056,1.6400508107252292,2.68227266024715,1.7815510415245048,0.6888182289440826,0.09636470588235291,1.7669091891941349
"Among these techniques, SCL (Structural Correspondence Learning) (Blitzer et al., 2006) is regarded as a promising method to tackle transfer-learning problem.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.4125,21,0,1,0.7428571428571429,promising ,0.3303571428571429,0.9777777777777776,.,0.5652777777777778,0.7352941176470589,promising ,0.3227941176470589,0.7428571428571429,promising ,0.3303571428571429,0.7894736842105263, promising,0.3769736842105263,0.8, promising,0.3875,0,0,0,0,0,0,0.0,3.125423817344017,-0.2661606481903262,1.8666028839912945,3.747317931424532,1.987413022637816,1.009022494512995,0.3536654135338346,2.279156166297348
"The ML model for satellite image segmentation by (Foster & Adams, 2024) achieved high precision in border detection.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.4153,18,0,1,0.64,2024,0.2247,0.2142857142857142,image ,0.2010142857142857,0.5833333333333334,202,0.1680333333333333,0.64,2024,0.2247,0.7777777777777778, achieved,0.3624777777777778,0.04,The,0.3753,0,0,0,0,0,0,0.0,2.954255021144802,0.5608805837661055,1.7212016200458728,3.2948434608680053,1.97345547103314,0.9972448798042012,0.2247,2.0224054412932997
"The lack of comparison against a relevant commercial benchmark weakens the credibility of (Jensen, 2024)'s findings.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.7712,16,1,0,0.7916666666666666,2024,0.0204666666666666,0.5172413793103449,of ,0.2539586206896551,0.72,202,0.0512,0.7916666666666666,2024,0.0204666666666666,0.074074074074074, lack,0.6971259259259259,0.4, weak,0.3712,0,0,0,0,0,0,0.5,0.5820610325996531,-0.1062508348835929,0.1033005481902945,0.5645657257963095,0.957024856983572,0.2661543190058961,0.15257931034482755,0.6480531848763633
"[244] presents an outdated model that has been largely surpassed by more modern and efficient techniques, making its contributions to the field largely obsolete in light of recent developments.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,29,0,1,0.1176470588235294,presents ,0.1176470588235294,0.1621621621621621,outdated ,0.1621621621621621,0.025,[,0.025,0.0588235294117647,244,0.0588235294117647,0.0285714285714285,[,0.0285714285714285,0.1212121212121212, presents,0.1212121212121212,0,0,0,0,0,0,0.0,2.7808249758563592,0.6490923009070346,1.586818562055975,2.584480998117358,1.651949870690157,0.7519539668092559,0.08823529411764705,1.7507247541021862
"We use only the words that are content words (nouns, verbs, or adjectives) and not in the stopword list used in ROUGE (Lin, 2004).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9015,24,1,1,0.9736842105263158,).,0.0721842105263158,0.9487179487179488,2004,0.0472179487179487,0.9722222222222222,.,0.0707222222222222,0.9473684210526316,2004,0.0458684210526315,0.5641025641025641, the,0.3373974358974358,0.8378378378378378, (,0.0636621621621621,0,0,0,0,0,0,0.5,3.2560775579793244,1.3804160818213775,1.6849726138904066,3.005918682108629,2.235095648287165,0.6042023985937149,0.06719219219219215,2.05312185176993
"The work in [414] serves as a fundamental reference for modern computational methodologies, paving the way for future advancements in deep learning and artificial intelligence applications.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0635,26,0,1,0.125,[,0.0615,0.6176470588235294,way ,0.5541470588235294,0.1176470588235294,[,0.0541470588235294,0.1875,] ,0.124,0.375, fundamental,0.3115,0.1333333333333333, [,0.0698333333333333,0,0,0,0,0,0,0.0,2.68986449548501,-0.2408889322016216,1.6142028843313232,2.863597849327584,1.9243709265566675,0.7023540022321076,0.09691666666666665,1.7680080600282844
"(Wu & Adams, 2025)'s hybrid engine showed poor isolation between transactional and analytical workloads, leading to resource contention.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,18,1,0,0.25,2025,0.25,0.9666666666666668,.,0.9666666666666668,0.5,poor ,0.5,0.2857142857142857,)',0.2857142857142857,0.5714285714285714, poor,0.5714285714285714,0.5, poor,0.5,0,0,0,0,0,0,0.5,0.953914210641592,-1.7244172260061714,0.5249583185878673,1.7004830215841058,0.8359957016073665,0.3904950382266043,0.5,1.339715480263567
The methodology outlined in [1435] successfully integrates AI-driven pest detection to protect crops. Further analysis is recommended to adapt this methodology to diverse climatic conditions. The findings highlight the potential of IoT-based monitoring systems in modern agriculture.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0989,37,0,0,0.1020408163265306,[,0.0031408163265305,0.3773584905660377,. ,0.2784584905660378,0.1666666666666666,] ,0.0677666666666666,0.1632653061224489,] ,0.0643653061224489,0.1, [,0.0011,0.217391304347826, integrates,0.118491304347826,0,0,0,0,0,0,0.0,0.0050882480365947,-0.6322254579559212,0.0636683190150226,0.2756430566113393,0.0010591477557041,0.1143889286025505,0.06606598639455774,0.13152743390738716
The implementation described in [559] introduces unnecessary complexity without clear benefits. The authors conducted extensive evaluations to support their claims.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1951,20,1,1,0.36,unnecessary ,0.1649,0.925925925925926,claims,0.730825925925926,0.4615384615384615,without ,0.2664384615384615,0.2,[,0.0049,0.4230769230769231, unnecessary,0.227976923076923,0.375, unnecessary,0.1799,0,0,0,0,0,0,0.5,3.4062808442287733,-0.1716801231608778,1.868852455915102,2.830472288953837,2.129738838667304,0.7164158796295598,0.2039384615384615,2.3253630894335644
"One approach to translate terms consists in using a domain-specific parallel corpus with standard alignment techniques (Brown et al., 1993) to mine new translations.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7186,24,0,1,0.064516129032258,approach ,0.654083870967742,0.3846153846153846,corp,0.3339846153846154,0.625,Brown ,0.0936,0.9032258064516128,new ,0.1846258064516128,0.8529411764705882,),0.1343411764705881,0.1290322580645161, translate,0.5895677419354839,0,0,0,0,0,0,0.0,3.6498740613102303,0.2589783957614017,1.6512698166220925,3.1232265780103745,1.753791498970877,1.2040942985779215,0.2593052109181141,2.091299207061071
"(Taylor & Young, 2024)'s ML-driven sensor fusion improved environmental monitoring accuracy by two orders of magnitude.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,0,0.25,2024,0.25,0.935483870967742,magnitude,0.935483870967742,0.2307692307692307,202,0.2307692307692307,0.5833333333333334,improved ,0.5833333333333334,0.6666666666666666, improved,0.6666666666666666,0.375,)',0.375,0,0,0,0,0,0,0.0,0.4050099964151235,-2.123967265392816,0.2168129218416149,2.498112612365894,0.6419077307298071,0.362016845557186,0.4791666666666667,0.9539487037132115
"(White & Lee, 2023) introduced an efficient federated learning mechanism that minimized communication rounds for convergence.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,0,0.0434782608695652,(,0.0434782608695652,0.0,(,0.0,0.3478260869565217,) ,0.3478260869565217,0.4782608695652174,efficient ,0.4782608695652174,0.56, efficient,0.56,0.5217391304347826, efficient,0.5217391304347826,0,0,0,0,0,0,0.0,0.0704365211156736,0.0,0.3267904908917095,2.048142017591913,0.539202493813038,0.503675611209998,0.4130434782608695,0.8223073892121443
The experimental results in [206] validate the superiority of the suggested approach.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3294,12,0,0,0.4375,] ,0.1080999999999999,0.0625,experimental ,0.2669,0.3125,[,0.0169,0.3125,[,0.0169,0.2941176470588235, [,0.0352823529411764,0.3333333333333333, [,0.0039333333333332,0,0,0,0,0,0,0.0,0.1751263224498992,-0.6059825088666766,0.0158779329762009,0.0723738911125433,0.033972022666918,0.0037971544689552,0.026091176470588198,0.051943604812111834
Deep learning is playing a crucial role in shaping the future of artificial intelligence and its practical implementations [3004]. The ongoing improvements in algorithms and data processing continue to enhance AI-driven solutions.,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5348,32,0,1,0.1538461538461538,crucial ,0.3809538461538462,0.175,role ,0.3598,0.05,learning ,0.4848,0.4615384615384615,implementations ,0.0732615384615384,0.475, [,0.0598,0.054054054054054, learning,0.480745945945946,0,0,0,0,0,0,0.0,3.2073924998272765,0.2003659134212406,2.018811081727998,2.64631146526826,1.682018662819629,1.0990401030792545,0.3703769230769231,2.312426266191025
"AI-driven automation powered by deep learning is raising debates about the potential risks of excessive dependence on technology [3659]. Furthermore, researchers are actively seeking ways to address these limitations.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5945,29,1,1,0.4864864864864865,dependence ,0.1080135135135135,0.4594594594594595,excessive ,0.1350405405405405,0.7894736842105263,actively ,0.1949736842105263,0.5405405405405406,technology ,0.0539594594594594,0.5526315789473685, [,0.0418684210526315,0.7428571428571429, researchers,0.1483571428571428,0,0,0,0,0,0,0.5,3.31412246147693,1.1810194743735385,1.801709678129772,3.040568382265029,1.9505421093613995,0.6859650912489781,0.121527027027027,2.1612943288283555
"The research in [775] fails to consider critical variables, leading to biased outcomes. Further investigation is required to determine the practical implications of this method. A deeper theoretical analysis is missing, making the conclusions less convincing. The paper does not include a comprehensive error analysis.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0503,45,2,0,0.1296296296296296,fails ,0.0793296296296296,0.6727272727272727,", ",0.6224272727272727,0.9818181818181818,.,0.9315181818181818,0.1111111111111111,] ,0.0608111111111111,0.1636363636363636, fails,0.1133363636363636,0.1320754716981132, fails,0.0817754716981132,0,0,0,0,0,0,1.0,1.2263256005005745,-0.4724907146777896,0.9855764171059544,1.2142576128025735,0.6807053825215433,-0.1054439162110158,0.0975559176672384,0.8828006387567062
"[460] presents a rigorous and detailed analysis that effectively validates the robustness, adaptability, and efficiency of the model across a wide range of real-world applications.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,25,0,0,0.1111111111111111,presents ,0.1111111111111111,0.5405405405405406,", ",0.5405405405405406,0.0294117647058823,[,0.0294117647058823,0.0277777777777777,[,0.0277777777777777,0.0285714285714285,[,0.0285714285714285,0.1818181818181818, rigorous,0.1818181818181818,0,0,0,0,0,0,0.0,0.1800044428511659,-1.2272690629483187,0.0276330194504018,0.1189577434459946,0.0275103313169916,0.1755233190580296,0.0702614379084967,0.13987994632452883
"Despite the considerable effort by (Papachristou and Kotsanis, 2012) does not provide statistical validation, which weakens the credibility of findings. Hence, additional tuning and architectural adjustments are often required to obtain acceptable results.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1357,33,1,0,0.3673469387755102,2012,0.2316469387755102,0.0784313725490196,effort ,0.0572686274509803,0.3829787234042553,does ,0.2472787234042553,0.3673469387755102,2012,0.2316469387755102,0.02,Despite,0.1156999999999999,0.58, weak,0.4443,0,0,0,0,0,0,0.5,0.9241815175986434,0.3403235209490852,0.2875209522300465,1.4689407564899613,0.3971921619356898,0.3367234694331769,0.2316469387755102,0.8054649309225427
"(Jurafsky & Martin, 2021) discussed the integration of natural language processing with information retrieval techniques.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,15,0,1,0.391304347826087,2021,0.391304347826087,0.32,", ",0.32,0.4347826086956521,) ,0.4347826086956521,0.391304347826087,2021,0.391304347826087,0.56, discussed,0.56,0.391304347826087,202,0.391304347826087,0,0,0,0,0,0,0.0,3.2241607264079524,0.2907297345261254,1.9718186091377703,4.008323042432592,2.1636420331862034,1.012695129178068,0.391304347826087,2.354089618632459
"(Bishop & Friedman, 2021) provided insights into the ethical challenges posed by AI in business environments.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,1,0.3181818181818182,2021,0.3181818181818182,0.6538461538461539,challenges ,0.6538461538461539,0.3043478260869565,202,0.3043478260869565,0.3181818181818182,2021,0.3181818181818182,0.5, provided,0.5,0.3181818181818182,202,0.3181818181818182,0,0,0,0,0,0,0.0,3.105699304531592,-0.4672505198132632,1.8492721750533792,3.695177362056969,2.1058703374205203,0.9421042291221212,0.3181818181818182,2.208513669346099
"(Young & Garcia, 2025) introduced a novel data sharding strategy that minimized communication costs in geo-distributed training.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,17,0,0,0.2307692307692307,2025,0.2307692307692307,0.0,(,0.0,0.3076923076923077,) ,0.3076923076923077,0.2307692307692307,2025,0.2307692307692307,0.7142857142857143, minimized,0.7142857142857143,0.2692307692307692,202,0.2692307692307692,0,0,0,0,0,0,0.0,0.3738553813062677,0.0,0.28908389578882,0.9882643301667268,0.6877582829247934,0.2599095301436207,0.24999999999999994,0.4977123671547189
"For instance, Pang and Lee (2004) train an independent subjectivity classifier to identify and remove objective sentences from a review prior to polarity classification.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1395,24,0,1,0.9696969696969696,.,0.8301969696969695,0.65625,from ,0.51675,0.3225806451612903,) ,0.1830806451612903,0.2727272727272727,2004,0.1332272727272727,0.21875, (,0.0792499999999999,0.3,4,0.1604999999999999,0,0,0,0,0,0,0.0,3.935184323250153,-0.1559808635237758,1.7353389105000916,2.903113448832281,1.7007463208636708,0.789881630669045,0.17179032258064508,1.9170702381181808
"The generalization ability of deep learning models remains a significant challenge, especially when applied to real-world scenarios [3878]. Ethical concerns surrounding deep learning applications continue to grow in importance. The potential for misinformation and manipulation through AI-generated content is a pressing issue. Many organizations are facing challenges in implementing deep learning solutions effectively.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3135,53,0,1,0.1044776119402985,learning ,0.2090223880597015,0.6056338028169014,mis,0.2921338028169014,0.9850746268656716,.,0.6715746268656716,0.9701492537313432,effectively,0.6566492537313433,0.1470588235294117, significant,0.1664411764705882,0.421875, concerns,0.108375,0,0,0,0,0,0,0.0,2.9288566629218504,0.3539984796800692,2.1942900762267006,5.144656967122241,1.7846993562055171,0.7395612891365962,0.25057809543830145,2.0739248338455107
The methodology outlined in [1597] successfully integrates AI-driven pest detection to protect crops. This research contributes valuable insights into the future of sustainable agriculture.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1481,24,0,0,0.15625,[,0.0081499999999999,0.9705882352941176,.,0.8224882352941176,0.25,] ,0.1018999999999999,0.15625,[,0.0081499999999999,0.1515151515151515, [,0.0034151515151515,0.1666666666666666, [,0.0185666666666666,0,0,0,0,0,0,0.0,0.0132033258831328,-1.8674165767585416,0.0957373591878623,0.0349022019270544,0.003288318238784,0.0179238562644757,0.01335833333333325,0.02659443081830032
