sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score
"Kyriakou et al. [52] used methane as a feedstock and produced hydrogen over a Ni-composite anode. Hydrogen was purified through a BaZrO3-based electrolyte, and ammonia was synthesized over a VN-based cathode. 5%–14% of the pumped protons were converted to ammonia.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0606,40,0,1,0.9866666666666668,.,0.9260666666666668,0.0,Ky,0.0606,0.1492537313432835,] ,0.0886537313432835,0.0666666666666666,et ,0.0060666666666666,0.1142857142857142, [,0.0536857142857142,0.1159420289855072, [,0.0553420289855072,0,0,0,0,0,0,0.0,4.090497065754217,0.879683885144394,1.6466226851301617,2.358550853753268,1.6761314519177926,0.68836441213075
"AI-driven automation powered by deep learning is raising debates about the potential risks of excessive dependence on technology [3607]. Furthermore, researchers are actively seeking ways to address these limitations. The unpredictable behavior of some AI models adds another layer of complexity to their deployment. Future research will likely focus on reducing the risks associated with deep learning-based automation.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3071,58,1,1,0.0142857142857142,AI,0.2928142857142858,0.2361111111111111,excessive ,0.0709888888888888,0.8450704225352113,reducing ,0.5379704225352113,0.2857142857142857,technology ,0.0213857142857142,0.2957746478873239, [,0.011325352112676,0.4328358208955223, seeking,0.1257358208955223,0,0,0,0,0,0,0.5,3.6135071018231173,1.3264454038037456,2.1239628865424867,2.9010720102927,1.9211333612522428,0.6641269589319665
"Additionally, [125] describes innovative technologies for water consumption monitoring that employ wireless systems and optical sensors, which can be integrated with ML to optimize water consumption and management.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0654,28,0,1,0.1764705882352941,describes ,0.1110705882352941,0.5882352941176471,which ,0.5228352941176471,0.1470588235294117,] ,0.0816588235294117,0.1470588235294117,] ,0.0816588235294117,0.2285714285714285, describes,0.1631714285714285,0.1212121212121212,125,0.0558121212121212,0,0,0,0,0,0,0.0,2.770170830538898,-0.16979720596140568,1.6400508107252292,2.68227266024715,1.7815510415245048,0.6888182289440826
"Among these techniques, SCL (Structural Correspondence Learning) (Blitzer et al., 2006) is regarded as a promising method to tackle transfer-learning problem.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.4125,21,0,1,0.7428571428571429,promising ,0.3303571428571429,0.9777777777777776,.,0.5652777777777778,0.7352941176470589,promising ,0.3227941176470589,0.7428571428571429,promising ,0.3303571428571429,0.7894736842105263, promising,0.3769736842105263,0.8, promising,0.3875,0,0,0,0,0,0,0.0,3.125423817344017,-0.26616064819032625,1.8666028839912943,3.7473179314245315,1.987413022637816,1.009022494512995
"The ML model for satellite image segmentation by (Foster & Adams, 2024) achieved high precision in border detection.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.4153,18,0,1,0.64,2024,0.2247,0.2142857142857142,image ,0.2010142857142857,0.5833333333333334,202,0.1680333333333333,0.64,2024,0.2247,0.7777777777777778, achieved,0.3624777777777778,0.04,The,0.3753,0,0,0,0,0,0,0.0,2.954255021144802,0.5608805837661055,1.7212016200458728,3.2948434608680053,1.9734554710331402,0.9972448798042013
"The lack of comparison against a relevant commercial benchmark weakens the credibility of (Jensen, 2024)'s findings.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.7712,16,1,0,0.7916666666666666,2024,0.0204666666666666,0.5172413793103449,of ,0.2539586206896551,0.72,202,0.0512,0.7916666666666666,2024,0.0204666666666666,0.074074074074074, lack,0.6971259259259259,0.4, weak,0.3712,0,0,0,0,0,0,0.5,0.5820610325996531,-0.10625083488359294,0.10330054819029452,0.5645657257963095,0.957024856983572,0.2661543190058961
"[244] presents an outdated model that has been largely surpassed by more modern and efficient techniques, making its contributions to the field largely obsolete in light of recent developments.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,29,0,1,0.1176470588235294,presents ,0.1176470588235294,0.1621621621621621,outdated ,0.1621621621621621,0.025,[,0.025,0.0588235294117647,244,0.0588235294117647,0.0285714285714285,[,0.0285714285714285,0.1212121212121212, presents,0.1212121212121212,0,0,0,0,0,0,0.0,2.7808249758563592,0.6490923009070346,1.586818562055975,2.584480998117358,1.651949870690157,0.7519539668092559
"We use only the words that are content words (nouns, verbs, or adjectives) and not in the stopword list used in ROUGE (Lin, 2004).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9015,24,1,1,0.9736842105263158,).,0.0721842105263158,0.9487179487179488,2004,0.0472179487179487,0.9722222222222222,.,0.0707222222222222,0.9473684210526316,2004,0.0458684210526315,0.5641025641025641, the,0.3373974358974358,0.8378378378378378, (,0.0636621621621621,0,0,0,0,0,0,0.5,3.2560775579793244,1.3804160818213775,1.6849726138904066,3.0059186821086286,2.235095648287165,0.6042023985937149
"The work in [414] serves as a fundamental reference for modern computational methodologies, paving the way for future advancements in deep learning and artificial intelligence applications.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0635,26,0,1,0.125,[,0.0615,0.6176470588235294,way ,0.5541470588235294,0.1176470588235294,[,0.0541470588235294,0.1875,] ,0.124,0.375, fundamental,0.3115,0.1333333333333333, [,0.0698333333333333,0,0,0,0,0,0,0.0,2.68986449548501,-0.24088893220162166,1.6142028843313232,2.863597849327584,1.9243709265566675,0.7023540022321076
"(Wu & Adams, 2025)'s hybrid engine showed poor isolation between transactional and analytical workloads, leading to resource contention.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,18,1,0,0.25,2025,0.25,0.9666666666666668,.,0.9666666666666668,0.5,poor ,0.5,0.2857142857142857,)',0.2857142857142857,0.5714285714285714, poor,0.5714285714285714,0.5, poor,0.5,0,0,0,0,0,0,0.5,0.953914210641592,-1.7244172260061714,0.5249583185878673,1.7004830215841058,0.8359957016073665,0.3904950382266043
The methodology outlined in [1435] successfully integrates AI-driven pest detection to protect crops. Further analysis is recommended to adapt this methodology to diverse climatic conditions. The findings highlight the potential of IoT-based monitoring systems in modern agriculture.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0989,37,0,0,0.1020408163265306,[,0.0031408163265305,0.3773584905660377,. ,0.2784584905660378,0.1666666666666666,] ,0.0677666666666666,0.1632653061224489,] ,0.0643653061224489,0.1, [,0.0011,0.217391304347826, integrates,0.118491304347826,0,0,0,0,0,0,0.0,0.005088248036594716,-0.6322254579559212,0.06366831901502264,0.2756430566113393,0.0010591477557041818,0.11438892860255054
The implementation described in [559] introduces unnecessary complexity without clear benefits. The authors conducted extensive evaluations to support their claims.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1951,20,1,1,0.36,unnecessary ,0.1649,0.925925925925926,claims,0.730825925925926,0.4615384615384615,without ,0.2664384615384615,0.2,[,0.0049,0.4230769230769231, unnecessary,0.227976923076923,0.375, unnecessary,0.1799,0,0,0,0,0,0,0.5,3.4062808442287733,-0.17168012316087783,1.868852455915102,2.830472288953837,2.129738838667304,0.7164158796295598
"One approach to translate terms consists in using a domain-specific parallel corpus with standard alignment techniques (Brown et al., 1993) to mine new translations.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7186,24,0,1,0.064516129032258,approach ,0.654083870967742,0.3846153846153846,corp,0.3339846153846154,0.625,Brown ,0.0936,0.9032258064516128,new ,0.1846258064516128,0.8529411764705882,),0.1343411764705881,0.1290322580645161, translate,0.5895677419354839,0,0,0,0,0,0,0.0,3.6498740613102303,0.2589783957614017,1.6512698166220923,3.1232265780103745,1.753791498970877,1.2040942985779215
"(Taylor & Young, 2024)'s ML-driven sensor fusion improved environmental monitoring accuracy by two orders of magnitude.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,0,0.25,2024,0.25,0.935483870967742,magnitude,0.935483870967742,0.2307692307692307,202,0.2307692307692307,0.5833333333333334,improved ,0.5833333333333334,0.6666666666666666, improved,0.6666666666666666,0.375,)',0.375,0,0,0,0,0,0,0.0,0.4050099964151235,-2.123967265392816,0.21681292184161494,2.498112612365894,0.6419077307298071,0.36201684555718605
"(White & Lee, 2023) introduced an efficient federated learning mechanism that minimized communication rounds for convergence.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,0,0.0434782608695652,(,0.0434782608695652,0.0,(,0.0,0.3478260869565217,) ,0.3478260869565217,0.4782608695652174,efficient ,0.4782608695652174,0.56, efficient,0.56,0.5217391304347826, efficient,0.5217391304347826,0,0,0,0,0,0,0.0,0.07043652111567363,0.0,0.32679049089170953,2.048142017591913,0.539202493813038,0.503675611209998
The experimental results in [206] validate the superiority of the suggested approach.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3294,12,0,0,0.4375,] ,0.1080999999999999,0.0625,experimental ,0.2669,0.3125,[,0.0169,0.3125,[,0.0169,0.2941176470588235, [,0.0352823529411764,0.3333333333333333, [,0.0039333333333332,0,0,0,0,0,0,0.0,0.17512632244989923,-0.6059825088666766,0.015877932976200937,0.07237389111254332,0.03397202266691801,0.0037971544689552454
Deep learning is playing a crucial role in shaping the future of artificial intelligence and its practical implementations [3004]. The ongoing improvements in algorithms and data processing continue to enhance AI-driven solutions.,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5348,32,0,1,0.1538461538461538,crucial ,0.3809538461538462,0.175,role ,0.3598,0.05,learning ,0.4848,0.4615384615384615,implementations ,0.0732615384615384,0.475, [,0.0598,0.054054054054054, learning,0.480745945945946,0,0,0,0,0,0,0.0,3.2073924998272765,0.20036591342124066,2.018811081727998,2.6463114652682598,1.682018662819629,1.0990401030792545
"AI-driven automation powered by deep learning is raising debates about the potential risks of excessive dependence on technology [3659]. Furthermore, researchers are actively seeking ways to address these limitations.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5945,29,1,1,0.4864864864864865,dependence ,0.1080135135135135,0.4594594594594595,excessive ,0.1350405405405405,0.7894736842105263,actively ,0.1949736842105263,0.5405405405405406,technology ,0.0539594594594594,0.5526315789473685, [,0.0418684210526315,0.7428571428571429, researchers,0.1483571428571428,0,0,0,0,0,0,0.5,3.31412246147693,1.1810194743735385,1.801709678129772,3.040568382265029,1.9505421093613993,0.6859650912489781
"The research in [775] fails to consider critical variables, leading to biased outcomes. Further investigation is required to determine the practical implications of this method. A deeper theoretical analysis is missing, making the conclusions less convincing. The paper does not include a comprehensive error analysis.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0503,45,2,0,0.1296296296296296,fails ,0.0793296296296296,0.6727272727272727,", ",0.6224272727272727,0.9818181818181818,.,0.9315181818181818,0.1111111111111111,] ,0.0608111111111111,0.1636363636363636, fails,0.1133363636363636,0.1320754716981132, fails,0.0817754716981132,0,0,0,0,0,0,1.0,1.2263256005005745,-0.4724907146777896,0.9855764171059544,1.2142576128025735,0.6807053825215433,-0.10544391621101584
"[460] presents a rigorous and detailed analysis that effectively validates the robustness, adaptability, and efficiency of the model across a wide range of real-world applications.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,25,0,0,0.1111111111111111,presents ,0.1111111111111111,0.5405405405405406,", ",0.5405405405405406,0.0294117647058823,[,0.0294117647058823,0.0277777777777777,[,0.0277777777777777,0.0285714285714285,[,0.0285714285714285,0.1818181818181818, rigorous,0.1818181818181818,0,0,0,0,0,0,0.0,0.18000444285116599,-1.2272690629483187,0.027633019450401863,0.11895774344599461,0.027510331316991665,0.1755233190580296
"Despite the considerable effort by (Papachristou and Kotsanis, 2012) does not provide statistical validation, which weakens the credibility of findings. Hence, additional tuning and architectural adjustments are often required to obtain acceptable results.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1357,33,1,0,0.3673469387755102,2012,0.2316469387755102,0.0784313725490196,effort ,0.0572686274509803,0.3829787234042553,does ,0.2472787234042553,0.3673469387755102,2012,0.2316469387755102,0.02,Despite,0.1156999999999999,0.58, weak,0.4443,0,0,0,0,0,0,0.5,0.9241815175986434,0.34032352094908525,0.2875209522300465,1.4689407564899613,0.39719216193568985,0.33672346943317694
"(Jurafsky & Martin, 2021) discussed the integration of natural language processing with information retrieval techniques.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,15,0,1,0.391304347826087,2021,0.391304347826087,0.32,", ",0.32,0.4347826086956521,) ,0.4347826086956521,0.391304347826087,2021,0.391304347826087,0.56, discussed,0.56,0.391304347826087,202,0.391304347826087,0,0,0,0,0,0,0.0,3.2241607264079524,0.2907297345261254,1.9718186091377703,4.0083230424325915,2.1636420331862034,1.0126951291780681
"(Bishop & Friedman, 2021) provided insights into the ethical challenges posed by AI in business environments.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,1,0.3181818181818182,2021,0.3181818181818182,0.6538461538461539,challenges ,0.6538461538461539,0.3043478260869565,202,0.3043478260869565,0.3181818181818182,2021,0.3181818181818182,0.5, provided,0.5,0.3181818181818182,202,0.3181818181818182,0,0,0,0,0,0,0.0,3.105699304531592,-0.46725051981326327,1.8492721750533792,3.6951773620569686,2.1058703374205203,0.9421042291221213
"(Young & Garcia, 2025) introduced a novel data sharding strategy that minimized communication costs in geo-distributed training.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,17,0,0,0.2307692307692307,2025,0.2307692307692307,0.0,(,0.0,0.3076923076923077,) ,0.3076923076923077,0.2307692307692307,2025,0.2307692307692307,0.7142857142857143, minimized,0.7142857142857143,0.2692307692307692,202,0.2692307692307692,0,0,0,0,0,0,0.0,0.3738553813062677,0.0,0.28908389578882004,0.9882643301667269,0.6877582829247934,0.2599095301436207
"For instance, Pang and Lee (2004) train an independent subjectivity classifier to identify and remove objective sentences from a review prior to polarity classification.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1395,24,0,1,0.9696969696969696,.,0.8301969696969695,0.65625,from ,0.51675,0.3225806451612903,) ,0.1830806451612903,0.2727272727272727,2004,0.1332272727272727,0.21875, (,0.0792499999999999,0.3,4,0.1604999999999999,0,0,0,0,0,0,0.0,3.9351843232501533,-0.15598086352377583,1.7353389105000916,2.903113448832281,1.7007463208636708,0.789881630669045
"The generalization ability of deep learning models remains a significant challenge, especially when applied to real-world scenarios [3878]. Ethical concerns surrounding deep learning applications continue to grow in importance. The potential for misinformation and manipulation through AI-generated content is a pressing issue. Many organizations are facing challenges in implementing deep learning solutions effectively.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3135,53,0,1,0.1044776119402985,learning ,0.2090223880597015,0.6056338028169014,mis,0.2921338028169014,0.9850746268656716,.,0.6715746268656716,0.9701492537313432,effectively,0.6566492537313433,0.1470588235294117, significant,0.1664411764705882,0.421875, concerns,0.108375,0,0,0,0,0,0,0.0,2.9288566629218504,0.35399847968006926,2.1942900762267006,5.144656967122241,1.7846993562055171,0.7395612891365962
The methodology outlined in [1597] successfully integrates AI-driven pest detection to protect crops. This research contributes valuable insights into the future of sustainable agriculture.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1481,24,0,0,0.15625,[,0.0081499999999999,0.9705882352941176,.,0.8224882352941176,0.25,] ,0.1018999999999999,0.15625,[,0.0081499999999999,0.1515151515151515, [,0.0034151515151515,0.1666666666666666, [,0.0185666666666666,0,0,0,0,0,0,0.0,0.013203325883132864,-1.8674165767585418,0.09573735918786236,0.03490220192705449,0.0032883182387840426,0.017923856264475724
[17] presents outdated techniques that do not align with modern advancements.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,11,1,1,0.0666666666666666,[,0.0666666666666666,0.2666666666666666,outdated ,0.2666666666666666,0.0555555555555555,[,0.0555555555555555,0.0666666666666666,[,0.0666666666666666,0.0666666666666666,[,0.0666666666666666,0.3571428571428571, outdated,0.3571428571428571,0,0,0,0,0,0,0.5,3.247138916304057,0.8821692303034316,1.6707231868604828,3.094986727280351,1.9744193877136778,0.8875222797372934
"The experimental findings in [29] highlight the effectiveness of the proposed system in solving complex optimization problems, outperforming existing state-of-the-art techniques.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1629,21,0,0,0.2121212121212121,] ,0.0492212121212121,0.59375,", ",0.43085,0.1515151515151515,[,0.0113848484848484,0.1515151515151515,[,0.0113848484848484,0.1515151515151515, [,0.0113848484848484,0.1666666666666666, [,0.0037666666666666,0,0,0,0,0,0,0.0,0.07974033177904058,-0.9782224201768738,0.010696323147137617,0.04875537186835633,0.01096203338341758,0.0036362580931521156
"3.1 Results for English We used sections 0 to 12 of the WSJ part of the Penn Treebank (Marcus et al. , 1993) with a total of 24,618 sentences for our experiments.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5337,32,0,1,0.0232558139534883,3,0.5104441860465116,0.1428571428571428,sections ,0.3908428571428571,0.6444444444444445,", ",0.1107444444444445,0.6744186046511628,1993,0.1407186046511628,0.5,Marc,0.0336999999999999,0.5319148936170213, (,0.0017851063829786,0,0,0,0,0,0,0.0,3.4171720282101625,0.1298847277568781,1.667377410693281,2.9351949187108337,1.6568879751615568,0.6366617236552359
Table 6 contrasts our results with those from Collins (2002).,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7344,10,0,1,0.2307692307692307,contrasts ,0.5036307692307693,0.1538461538461538,contrast,0.5805538461538462,0.9285714285714286,.,0.1941714285714285,0.8461538461538461,2002,0.111753846153846,0.0625,Table,0.6719,1.0,).,0.2655999999999999,0,0,0,0,0,0,0.0,3.4061340205296884,-0.30084416351497545,1.745758952845638,2.8111539555400693,2.271386245789201,0.8913428852505391
